fixture_id,fixture_date,fixture_timestamp,league_id,league_name,league_country,league_season,league_round,teams_home_id,teams_home_name,teams_home_winner,teams_away_id,teams_away_name,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,halftime_goals_total,fulltime_goals_total,match_result,halftime_match_result,fulltime_match_result
214452,2019-09-14 18:30:00+00:00,1568485800,141,Segunda Division,Spain,2019,Regular Season - 5,4907,Ponferradina,,711,Alcorcon,,1,1,1,0,1,2,0,1:0,1:1
214453,2019-09-15 14:00:00+00:00,1568556000,141,Segunda Division,Spain,2019,Regular Season - 5,718,Oviedo,False,797,Elche,True,0,2,0,1,1,2,2,0:1,0:2
214454,2019-09-13 19:00:00+00:00,1568401200,141,Segunda Division,Spain,2019,Regular Season - 5,728,Rayo Vallecano,True,4665,Racing Santander,False,2,0,1,0,1,2,1,1:0,2:0
214455,2019-09-15 19:00:00+00:00,1568574000,141,Segunda Division,Spain,2019,Regular Season - 5,731,Sporting Gijon,,544,Deportivo La Coruna,,1,1,1,0,1,2,0,1:0,1:1
214456,2019-09-15 16:00:00+00:00,1568563200,141,Segunda Division,Spain,2019,Regular Season - 5,732,Zaragoza,True,860,Extremadura,False,3,1,1,0,1,4,1,1:0,3:1
214457,2019-09-17 19:00:00+00:00,1568746800,141,Segunda Division,Spain,2019,Regular Season - 6,711,Alcorcon,True,724,Cadiz,False,3,0,1,0,1,3,1,1:0,3:0
214458,2019-09-17 17:00:00+00:00,1568739600,141,Segunda Division,Spain,2019,Regular Season - 6,723,Almeria,True,547,Girona,False,3,1,1,0,1,4,1,1:0,3:1
214459,2019-09-18 19:00:00+00:00,1568833200,141,Segunda Division,Spain,2019,Regular Season - 6,544,Deportivo La Coruna,,717,Numancia,,3,3,0,1,1,6,0,0:1,3:3
214460,2019-09-19 17:00:00+00:00,1568912400,141,Segunda Division,Spain,2019,Regular Season - 6,797,Elche,,719,Tenerife,,1,1,1,0,1,2,0,1:0,1:1
214461,2019-10-16 19:00:00+00:00,1571252400,141,Segunda Division,Spain,2019,Regular Season - 6,4906,Fuenlabrada,True,732,Zaragoza,False,2,1,1,0,1,3,1,1:0,2:1
214462,2019-09-18 17:00:00+00:00,1568826000,141,Segunda Division,Spain,2019,Regular Season - 6,726,Huesca,False,722,Albacete,True,0,1,0,1,1,1,2,0:1,0:1
214463,2019-09-19 20:00:00+00:00,1568923200,141,Segunda Division,Spain,2019,Regular Season - 6,534,Las Palmas,True,731,Sporting Gijon,False,1,0,0,0,0,1,1,0:0,1:0
214464,2019-09-18 17:00:00+00:00,1568826000,141,Segunda Division,Spain,2019,Regular Season - 6,716,Lugo,,4907,Ponferradina,,2,2,2,0,2,4,0,2:0,2:2
214465,2019-09-17 17:00:00+00:00,1568739600,141,Segunda Division,Spain,2019,Regular Season - 6,535,Malaga,,728,Rayo Vallecano,,1,1,1,0,1,2,0,1:0,1:1
214466,2019-09-19 17:00:00+00:00,1568912400,141,Segunda Division,Spain,2019,Regular Season - 6,718,Oviedo,,860,Extremadura,,1,1,0,0,0,2,0,0:0,1:1
214467,2019-09-17 17:00:00+00:00,1568739600,141,Segunda Division,Spain,2019,Regular Season - 6,4665,Racing Santander,True,799,Mirandes,False,4,0,2,0,2,4,1,2:0,4:0
214468,2019-09-21 18:30:00+00:00,1569090600,141,Segunda Division,Spain,2019,Regular Season - 7,722,Albacete,True,535,Malaga,False,1,0,0,0,0,1,1,0:0,1:0
214469,2019-09-21 14:00:00+00:00,1569074400,141,Segunda Division,Spain,2019,Regular Season - 7,724,Cadiz,,544,Deportivo La Coruna,,0,0,0,0,0,0,0,0:0,0:0
214470,2019-09-22 18:00:00+00:00,1569175200,141,Segunda Division,Spain,2019,Regular Season - 7,860,Extremadura,False,726,Huesca,True,0,1,0,1,1,1,2,0:1,0:1
214471,2019-09-22 14:00:00+00:00,1569160800,141,Segunda Division,Spain,2019,Regular Season - 7,547,Girona,True,534,Las Palmas,False,1,0,0,0,0,1,1,0:0,1:0
214472,2019-09-20 19:00:00+00:00,1569006000,141,Segunda Division,Spain,2019,Regular Season - 7,799,Mirandes,,711,Alcorcon,,2,2,2,1,3,4,0,2:1,2:2
214473,2019-09-22 16:00:00+00:00,1569168000,141,Segunda Division,Spain,2019,Regular Season - 7,717,Numancia,,797,Elche,,1,1,1,1,2,2,0,1:1,1:1
214474,2019-09-22 10:00:00+00:00,1569146400,141,Segunda Division,Spain,2019,Regular Season - 7,4907,Ponferradina,True,718,Oviedo,False,2,1,0,0,0,3,1,0:0,2:1
214475,2019-09-21 18:00:00+00:00,1569088800,141,Segunda Division,Spain,2019,Regular Season - 7,728,Rayo Vallecano,,723,Almeria,,1,1,0,0,0,2,0,0:0,1:1
214476,2019-09-22 18:00:00+00:00,1569175200,141,Segunda Division,Spain,2019,Regular Season - 7,719,Tenerife,False,4906,Fuenlabrada,True,0,1,0,0,0,1,2,0:0,0:1
214477,2019-09-22 16:00:00+00:00,1569168000,141,Segunda Division,Spain,2019,Regular Season - 7,731,Sporting Gijon,,4665,Racing Santander,,1,1,1,0,1,2,0,1:0,1:1
214478,2019-09-21 16:00:00+00:00,1569081600,141,Segunda Division,Spain,2019,Regular Season - 7,732,Zaragoza,,716,Lugo,,0,0,0,0,0,0,0,0:0,0:0
214479,2019-09-28 16:00:00+00:00,1569686400,141,Segunda Division,Spain,2019,Regular Season - 8,711,Alcorcon,False,860,Extremadura,True,0,2,0,0,0,2,2,0:0,0:2
214480,2019-09-29 14:00:00+00:00,1569765600,141,Segunda Division,Spain,2019,Regular Season - 8,723,Almeria,False,724,Cadiz,True,1,2,0,0,0,3,2,0:0,1:2
214481,2019-09-29 19:00:00+00:00,1569783600,141,Segunda Division,Spain,2019,Regular Season - 8,544,Deportivo La Coruna,,799,Mirandes,,1,1,0,0,0,2,0,0:0,1:1
214482,2019-09-28 18:00:00+00:00,1569693600,141,Segunda Division,Spain,2019,Regular Season - 8,797,Elche,True,4907,Ponferradina,False,1,0,1,0,1,1,1,1:0,1:0
214483,2019-09-28 14:00:00+00:00,1569679200,141,Segunda Division,Spain,2019,Regular Season - 8,4906,Fuenlabrada,,728,Rayo Vallecano,,2,2,0,1,1,4,0,0:1,2:2
214484,2019-09-28 16:00:00+00:00,1569686400,141,Segunda Division,Spain,2019,Regular Season - 8,726,Huesca,True,547,Girona,False,1,0,1,0,1,1,1,1:0,1:0
214485,2019-09-27 19:00:00+00:00,1569610800,141,Segunda Division,Spain,2019,Regular Season - 8,534,Las Palmas,True,722,Albacete,False,3,2,2,0,2,5,1,2:0,3:2
214486,2019-09-29 19:00:00+00:00,1569783600,141,Segunda Division,Spain,2019,Regular Season - 8,716,Lugo,False,719,Tenerife,True,1,4,1,2,3,5,2,1:2,1:4
214487,2019-09-29 10:00:00+00:00,1569751200,141,Segunda Division,Spain,2019,Regular Season - 8,535,Malaga,,731,Sporting Gijon,,0,0,0,0,0,0,0,0:0,0:0
214488,2019-09-29 16:30:00+00:00,1569774600,141,Segunda Division,Spain,2019,Regular Season - 8,718,Oviedo,,732,Zaragoza,,2,2,1,1,2,4,0,1:1,2:2
214489,2019-09-28 18:00:00+00:00,1569693600,141,Segunda Division,Spain,2019,Regular Season - 8,4665,Racing Santander,,717,Numancia,,0,0,0,0,0,0,0,0:0,0:0
214490,2019-10-01 17:00:00+00:00,1569949200,141,Segunda Division,Spain,2019,Regular Season - 9,722,Albacete,,4665,Racing Santander,,0,0,0,0,0,0,0,0:0,0:0
214491,2019-10-02 17:00:00+00:00,1570035600,141,Segunda Division,Spain,2019,Regular Season - 9,724,Cadiz,True,726,Huesca,False,1,0,0,0,0,1,1,0:0,1:0
214492,2019-10-01 17:00:00+00:00,1569949200,141,Segunda Division,Spain,2019,Regular Season - 9,860,Extremadura,True,797,Elche,False,2,0,0,0,0,2,1,0:0,2:0
214493,2019-10-03 19:00:00+00:00,1570129200,141,Segunda Division,Spain,2019,Regular Season - 9,547,Girona,True,544,Deportivo La Coruna,False,3,1,2,0,2,4,1,2:0,3:1
214494,2019-10-02 17:00:00+00:00,1570035600,141,Segunda Division,Spain,2019,Regular Season - 9,799,Mirandes,,716,Lugo,,1,1,0,0,0,2,0,0:0,1:1
214495,2019-10-01 17:00:00+00:00,1569949200,141,Segunda Division,Spain,2019,Regular Season - 9,717,Numancia,True,4906,Fuenlabrada,False,1,0,1,0,1,1,1,1:0,1:0
214496,2019-10-02 19:00:00+00:00,1570042800,141,Segunda Division,Spain,2019,Regular Season - 9,4907,Ponferradina,False,534,Las Palmas,True,0,2,0,1,1,2,2,0:1,0:2
214497,2019-10-01 19:00:00+00:00,1569956400,141,Segunda Division,Spain,2019,Regular Season - 9,728,Rayo Vallecano,,711,Alcorcon,,1,1,1,0,1,2,0,1:0,1:1
214498,2019-10-02 19:00:00+00:00,1570042800,141,Segunda Division,Spain,2019,Regular Season - 9,719,Tenerife,False,718,Oviedo,True,0,1,0,1,1,1,2,0:1,0:1
214499,2019-10-03 17:00:00+00:00,1570122000,141,Segunda Division,Spain,2019,Regular Season - 9,731,Sporting Gijon,True,723,Almeria,False,4,2,4,1,5,6,1,4:1,4:2
214500,2019-10-03 17:00:00+00:00,1570122000,141,Segunda Division,Spain,2019,Regular Season - 9,732,Zaragoza,,535,Malaga,,2,2,1,1,2,4,0,1:1,2:2
214501,2019-10-04 19:00:00+00:00,1570215600,141,Segunda Division,Spain,2019,Regular Season - 10,711,Alcorcon,False,722,Albacete,True,0,1,0,0,0,1,2,0:0,0:1
214502,2019-10-06 16:30:00+00:00,1570379400,141,Segunda Division,Spain,2019,Regular Season - 10,544,Deportivo La Coruna,,723,Almeria,,0,0,0,0,0,0,0,0:0,0:0
214503,2019-10-05 16:00:00+00:00,1570291200,141,Segunda Division,Spain,2019,Regular Season - 10,797,Elche,,728,Rayo Vallecano,,1,1,0,0,0,2,0,0:0,1:1
214504,2019-10-06 10:00:00+00:00,1570356000,141,Segunda Division,Spain,2019,Regular Season - 10,4906,Fuenlabrada,True,731,Sporting Gijon,False,2,0,0,0,0,2,1,0:0,2:0
214505,2019-10-06 18:00:00+00:00,1570384800,141,Segunda Division,Spain,2019,Regular Season - 10,726,Huesca,True,535,Malaga,False,2,0,2,0,2,2,1,2:0,2:0
214506,2019-10-05 14:00:00+00:00,1570284000,141,Segunda Division,Spain,2019,Regular Season - 10,716,Lugo,False,534,Las Palmas,True,0,2,0,0,0,2,2,0:0,0:2
214507,2019-10-05 18:00:00+00:00,1570298400,141,Segunda Division,Spain,2019,Regular Season - 10,4907,Ponferradina,True,799,Mirandes,False,2,0,1,0,1,2,1,1:0,2:0
214508,2019-10-06 14:00:00+00:00,1570370400,141,Segunda Division,Spain,2019,Regular Season - 10,718,Oviedo,,717,Numancia,,1,1,1,0,1,2,0,1:0,1:1
214509,2019-10-06 18:30:00+00:00,1570386600,141,Segunda Division,Spain,2019,Regular Season - 10,4665,Racing Santander,False,547,Girona,True,0,3,0,1,1,3,2,0:1,0:3
214510,2019-10-05 18:30:00+00:00,1570300200,141,Segunda Division,Spain,2019,Regular Season - 10,719,Tenerife,False,860,Extremadura,True,1,2,1,1,2,3,2,1:1,1:2
214511,2019-10-06 14:00:00+00:00,1570370400,141,Segunda Division,Spain,2019,Regular Season - 10,732,Zaragoza,False,724,Cadiz,True,0,2,0,0,0,2,2,0:0,0:2
214512,2019-10-13 16:00:00+00:00,1570982400,141,Segunda Division,Spain,2019,Regular Season - 11,722,Albacete,False,718,Oviedo,True,1,2,1,0,1,3,2,1:0,1:2
214513,2019-10-12 14:00:00+00:00,1570888800,141,Segunda Division,Spain,2019,Regular Season - 11,723,Almeria,,716,Lugo,,0,0,0,0,0,0,0,0:0,0:0
214514,2019-10-12 16:00:00+00:00,1570896000,141,Segunda Division,Spain,2019,Regular Season - 11,860,Extremadura,,4907,Ponferradina,,1,1,1,0,1,2,0,1:0,1:1
214515,2019-10-12 10:00:00+00:00,1570874400,141,Segunda Division,Spain,2019,Regular Season - 11,547,Girona,False,797,Elche,True,0,2,0,1,1,2,2,0:1,0:2
214516,2019-10-13 16:00:00+00:00,1570982400,141,Segunda Division,Spain,2019,Regular Season - 11,726,Huesca,,4665,Racing Santander,,1,1,0,0,0,2,0,0:0,1:1
214517,2019-10-13 19:00:00+00:00,1570993200,141,Segunda Division,Spain,2019,Regular Season - 11,534,Las Palmas,True,544,Deportivo La Coruna,False,3,0,2,0,2,3,1,2:0,3:0
214518,2019-10-13 10:00:00+00:00,1570960800,141,Segunda Division,Spain,2019,Regular Season - 11,799,Mirandes,True,4906,Fuenlabrada,False,2,1,1,0,1,3,1,1:0,2:1
214519,2019-10-12 16:00:00+00:00,1570896000,141,Segunda Division,Spain,2019,Regular Season - 11,535,Malaga,False,724,Cadiz,True,1,2,0,1,1,3,2,0:1,1:2
214520,2019-10-13 14:00:00+00:00,1570975200,141,Segunda Division,Spain,2019,Regular Season - 11,717,Numancia,False,732,Zaragoza,True,0,1,0,0,0,1,2,0:0,0:1
214521,2019-10-11 19:00:00+00:00,1570820400,141,Segunda Division,Spain,2019,Regular Season - 11,728,Rayo Vallecano,True,719,Tenerife,False,2,1,1,1,2,3,1,1:1,2:1
214522,2019-10-12 14:00:00+00:00,1570888800,141,Segunda Division,Spain,2019,Regular Season - 11,731,Sporting Gijon,False,711,Alcorcon,True,1,3,0,3,3,4,2,0:3,1:3
214523,2019-10-19 14:00:00+00:00,1571493600,141,Segunda Division,Spain,2019,Regular Season - 12,711,Alcorcon,,723,Almeria,,2,2,1,0,1,4,0,1:0,2:2
214524,2019-10-18 19:00:00+00:00,1571425200,141,Segunda Division,Spain,2019,Regular Season - 12,724,Cadiz,True,534,Las Palmas,False,2,0,1,0,1,2,1,1:0,2:0
214525,2019-10-20 14:00:00+00:00,1571580000,141,Segunda Division,Spain,2019,Regular Season - 12,544,Deportivo La Coruna,False,535,Malaga,True,0,2,0,1,1,2,2,0:1,0:2
214526,2019-10-19 16:00:00+00:00,1571500800,141,Segunda Division,Spain,2019,Regular Season - 12,797,Elche,False,731,Sporting Gijon,True,0,1,0,1,1,1,2,0:1,0:1
214527,2019-10-19 18:00:00+00:00,1571508000,141,Segunda Division,Spain,2019,Regular Season - 12,860,Extremadura,False,728,Rayo Vallecano,True,0,3,0,1,1,3,2,0:1,0:3
214528,2019-10-20 10:00:00+00:00,1571565600,141,Segunda Division,Spain,2019,Regular Season - 12,4906,Fuenlabrada,False,722,Albacete,True,0,1,0,0,0,1,2,0:0,0:1
214529,2019-10-19 16:00:00+00:00,1571500800,141,Segunda Division,Spain,2019,Regular Season - 12,716,Lugo,True,726,Huesca,False,3,2,2,0,2,5,1,2:0,3:2
214530,2019-10-19 14:00:00+00:00,1571493600,141,Segunda Division,Spain,2019,Regular Season - 12,4907,Ponferradina,,717,Numancia,,1,1,1,0,1,2,0,1:0,1:1
214531,2019-10-20 16:00:00+00:00,1571587200,141,Segunda Division,Spain,2019,Regular Season - 12,718,Oviedo,True,547,Girona,False,4,2,2,1,3,6,1,2:1,4:2
214532,2019-10-20 16:00:00+00:00,1571587200,141,Segunda Division,Spain,2019,Regular Season - 12,719,Tenerife,,4665,Racing Santander,,3,3,2,1,3,6,0,2:1,3:3
214533,2019-10-20 19:00:00+00:00,1571598000,141,Segunda Division,Spain,2019,Regular Season - 12,732,Zaragoza,False,799,Mirandes,True,1,2,0,1,1,3,2,0:1,1:2
214534,2019-10-25 19:00:00+00:00,1572030000,141,Segunda Division,Spain,2019,Regular Season - 13,722,Albacete,True,724,Cadiz,False,1,0,0,0,0,1,1,0:0,1:0
214535,2019-10-27 19:00:00+00:00,1572202800,141,Segunda Division,Spain,2019,Regular Season - 13,723,Almeria,True,860,Extremadura,False,3,2,0,0,0,5,1,0:0,3:2
214536,2019-10-27 10:00:00+00:00,1572170400,141,Segunda Division,Spain,2019,Regular Season - 13,547,Girona,,711,Alcorcon,,0,0,0,0,0,0,0,0:0,0:0
214537,2019-10-27 16:00:00+00:00,1572192000,141,Segunda Division,Spain,2019,Regular Season - 13,726,Huesca,True,797,Elche,False,2,0,1,0,1,2,1,1:0,2:0
214538,2019-10-27 16:00:00+00:00,1572192000,141,Segunda Division,Spain,2019,Regular Season - 13,534,Las Palmas,False,4906,Fuenlabrada,True,1,3,0,2,2,4,2,0:2,1:3
214539,2019-10-26 16:00:00+00:00,1572105600,141,Segunda Division,Spain,2019,Regular Season - 13,799,Mirandes,,719,Tenerife,,0,0,0,0,0,0,0,0:0,0:0
214540,2019-10-26 18:00:00+00:00,1572112800,141,Segunda Division,Spain,2019,Regular Season - 13,535,Malaga,True,718,Oviedo,False,2,1,0,0,0,3,1,0:0,2:1
214541,2019-10-26 18:00:00+00:00,1572112800,141,Segunda Division,Spain,2019,Regular Season - 13,717,Numancia,True,716,Lugo,False,3,1,1,1,2,4,1,1:1,3:1
214542,2019-10-26 16:00:00+00:00,1572105600,141,Segunda Division,Spain,2019,Regular Season - 13,4665,Racing Santander,,544,Deportivo La Coruna,,1,1,1,0,1,2,0,1:0,1:1
214543,2019-10-26 14:00:00+00:00,1572098400,141,Segunda Division,Spain,2019,Regular Season - 13,728,Rayo Vallecano,False,4907,Ponferradina,True,1,3,0,1,1,4,2,0:1,1:3
214544,2019-10-27 14:00:00+00:00,1572184800,141,Segunda Division,Spain,2019,Regular Season - 13,731,Sporting Gijon,True,732,Zaragoza,False,4,0,2,0,2,4,1,2:0,4:0
214545,2019-11-02 17:00:00+00:00,1572714000,141,Segunda Division,Spain,2019,Regular Season - 14,711,Alcorcon,True,4665,Racing Santander,False,1,0,1,0,1,1,1,1:0,1:0
214546,2019-11-01 15:00:00+00:00,1572620400,141,Segunda Division,Spain,2019,Regular Season - 14,724,Cadiz,True,731,Sporting Gijon,False,3,1,1,0,1,4,1,1:0,3:1
214547,2019-11-03 19:00:00+00:00,1572807600,141,Segunda Division,Spain,2019,Regular Season - 14,797,Elche,True,799,Mirandes,False,4,2,2,1,3,6,1,2:1,4:2
214548,2019-11-03 11:00:00+00:00,1572778800,141,Segunda Division,Spain,2019,Regular Season - 14,860,Extremadura,False,547,Girona,True,1,3,0,2,2,4,2,0:2,1:3
214549,2019-11-02 15:00:00+00:00,1572706800,141,Segunda Division,Spain,2019,Regular Season - 14,4906,Fuenlabrada,,544,Deportivo La Coruna,,1,1,1,0,1,2,0,1:0,1:1
214550,2019-11-03 15:00:00+00:00,1572793200,141,Segunda Division,Spain,2019,Regular Season - 14,716,Lugo,True,728,Rayo Vallecano,False,1,0,0,0,0,1,1,0:0,1:0
214551,2019-11-01 11:00:00+00:00,1572606000,141,Segunda Division,Spain,2019,Regular Season - 14,717,Numancia,True,722,Albacete,False,1,0,0,0,0,1,1,0:0,1:0
214552,2019-11-01 17:30:00+00:00,1572629400,141,Segunda Division,Spain,2019,Regular Season - 14,4907,Ponferradina,True,535,Malaga,False,1,0,0,0,0,1,1,0:0,1:0
214553,2019-11-01 20:00:00+00:00,1572638400,141,Segunda Division,Spain,2019,Regular Season - 14,718,Oviedo,,723,Almeria,,0,0,0,0,0,0,0,0:0,0:0
214554,2019-11-02 19:00:00+00:00,1572721200,141,Segunda Division,Spain,2019,Regular Season - 14,719,Tenerife,,726,Huesca,,0,0,0,0,0,0,0,0:0,0:0
214555,2019-11-03 17:30:00+00:00,1572802200,141,Segunda Division,Spain,2019,Regular Season - 14,732,Zaragoza,True,534,Las Palmas,False,3,0,2,0,2,3,1,2:0,3:0
214556,2019-11-09 17:00:00+00:00,1573318800,141,Segunda Division,Spain,2019,Regular Season - 15,722,Albacete,False,716,Lugo,True,0,1,0,0,0,1,2,0:0,0:1
214557,2019-11-10 15:00:00+00:00,1573398000,141,Segunda Division,Spain,2019,Regular Season - 15,723,Almeria,,732,Zaragoza,,1,1,1,0,1,2,0,1:0,1:1
214558,2019-11-10 11:00:00+00:00,1573383600,141,Segunda Division,Spain,2019,Regular Season - 15,544,Deportivo La Coruna,False,797,Elche,True,1,3,1,1,2,4,2,1:1,1:3
214559,2019-11-08 20:00:00+00:00,1573243200,141,Segunda Division,Spain,2019,Regular Season - 15,547,Girona,True,719,Tenerife,False,1,0,0,0,0,1,1,0:0,1:0
214560,2019-11-09 15:00:00+00:00,1573311600,141,Segunda Division,Spain,2019,Regular Season - 15,726,Huesca,True,718,Oviedo,False,3,1,2,1,3,4,1,2:1,3:1
214561,2019-11-09 19:00:00+00:00,1573326000,141,Segunda Division,Spain,2019,Regular Season - 15,534,Las Palmas,,711,Alcorcon,,1,1,1,1,2,2,0,1:1,1:1
214562,2019-11-09 15:00:00+00:00,1573311600,141,Segunda Division,Spain,2019,Regular Season - 15,799,Mirandes,True,860,Extremadura,False,2,0,1,0,1,2,1,1:0,2:0
214563,2019-11-10 17:00:00+00:00,1573405200,141,Segunda Division,Spain,2019,Regular Season - 15,535,Malaga,,4906,Fuenlabrada,,0,0,0,0,0,0,0,0:0,0:0
214564,2019-11-10 17:00:00+00:00,1573405200,141,Segunda Division,Spain,2019,Regular Season - 15,4665,Racing Santander,,4907,Ponferradina,,2,2,0,0,0,4,0,0:0,2:2
214565,2019-11-10 20:00:00+00:00,1573416000,141,Segunda Division,Spain,2019,Regular Season - 15,728,Rayo Vallecano,,724,Cadiz,,1,1,0,1,1,2,0,0:1,1:1
214566,2019-11-09 17:00:00+00:00,1573318800,141,Segunda Division,Spain,2019,Regular Season - 15,731,Sporting Gijon,False,717,Numancia,True,0,1,0,1,1,1,2,0:1,0:1
214567,2019-11-17 13:00:00+00:00,1573995600,141,Segunda Division,Spain,2019,Regular Season - 16,711,Alcorcon,True,535,Malaga,False,1,0,1,0,1,1,1,1:0,1:0
214568,2019-11-16 17:30:00+00:00,1573925400,141,Segunda Division,Spain,2019,Regular Season - 16,797,Elche,,723,Almeria,,1,1,0,0,0,2,0,0:0,1:1
214569,2019-11-16 15:00:00+00:00,1573916400,141,Segunda Division,Spain,2019,Regular Season - 16,860,Extremadura,True,544,Deportivo La Coruna,False,2,0,2,0,2,2,1,2:0,2:0
214570,2019-11-16 12:00:00+00:00,1573905600,141,Segunda Division,Spain,2019,Regular Season - 16,4906,Fuenlabrada,True,726,Huesca,False,3,2,1,0,1,5,1,1:0,3:2
214571,2019-11-17 17:30:00+00:00,1574011800,141,Segunda Division,Spain,2019,Regular Season - 16,716,Lugo,,4665,Racing Santander,,1,1,0,1,1,2,0,0:1,1:1
214572,2019-11-17 17:30:00+00:00,1574011800,141,Segunda Division,Spain,2019,Regular Season - 16,799,Mirandes,True,534,Las Palmas,False,2,1,2,1,3,3,1,2:1,2:1
214573,2019-11-16 17:30:00+00:00,1573925400,141,Segunda Division,Spain,2019,Regular Season - 16,717,Numancia,,728,Rayo Vallecano,,2,2,1,1,2,4,0,1:1,2:2
214574,2019-11-17 11:00:00+00:00,1573988400,141,Segunda Division,Spain,2019,Regular Season - 16,4907,Ponferradina,,547,Girona,,1,1,0,0,0,2,0,0:0,1:1
214575,2019-11-17 15:00:00+00:00,1574002800,141,Segunda Division,Spain,2019,Regular Season - 16,718,Oviedo,,731,Sporting Gijon,,0,0,0,0,0,0,0,0:0,0:0
214576,2019-11-17 20:00:00+00:00,1574020800,141,Segunda Division,Spain,2019,Regular Season - 16,719,Tenerife,,724,Cadiz,,1,1,1,1,2,2,0,1:1,1:1
214577,2019-11-16 20:00:00+00:00,1573934400,141,Segunda Division,Spain,2019,Regular Season - 16,732,Zaragoza,False,722,Albacete,True,0,1,0,0,0,1,2,0:0,0:1
214578,2019-11-24 15:00:00+00:00,1574607600,141,Segunda Division,Spain,2019,Regular Season - 17,722,Albacete,False,799,Mirandes,True,1,2,1,2,3,3,2,1:2,1:2
214579,2019-11-24 11:00:00+00:00,1574593200,141,Segunda Division,Spain,2019,Regular Season - 17,723,Almeria,True,717,Numancia,False,2,0,2,0,2,2,1,2:0,2:0
214580,2019-11-24 20:00:00+00:00,1574625600,141,Segunda Division,Spain,2019,Regular Season - 17,724,Cadiz,True,716,Lugo,False,2,1,1,1,2,3,1,1:1,2:1
214581,2019-11-23 17:00:00+00:00,1574528400,141,Segunda Division,Spain,2019,Regular Season - 17,544,Deportivo La Coruna,,711,Alcorcon,,0,0,0,0,0,0,0,0:0,0:0
214582,2019-11-24 17:00:00+00:00,1574614800,141,Segunda Division,Spain,2019,Regular Season - 17,547,Girona,True,4906,Fuenlabrada,False,2,0,0,0,0,2,1,0:0,2:0
214583,2019-11-23 19:00:00+00:00,1574535600,141,Segunda Division,Spain,2019,Regular Season - 17,726,Huesca,True,4907,Ponferradina,False,2,0,1,0,1,2,1,1:0,2:0
214584,2019-11-24 17:00:00+00:00,1574614800,141,Segunda Division,Spain,2019,Regular Season - 17,534,Las Palmas,True,718,Oviedo,False,3,1,2,0,2,4,1,2:0,3:1
214585,2019-11-24 15:00:00+00:00,1574607600,141,Segunda Division,Spain,2019,Regular Season - 17,535,Malaga,,797,Elche,,3,3,1,2,3,6,0,1:2,3:3
214586,2019-11-23 17:00:00+00:00,1574528400,141,Segunda Division,Spain,2019,Regular Season - 17,4665,Racing Santander,True,860,Extremadura,False,3,0,1,0,1,3,1,1:0,3:0
214587,2019-11-23 15:00:00+00:00,1574521200,141,Segunda Division,Spain,2019,Regular Season - 17,728,Rayo Vallecano,False,732,Zaragoza,True,0,1,0,0,0,1,2,0:0,0:1
214588,2019-11-22 20:00:00+00:00,1574452800,141,Segunda Division,Spain,2019,Regular Season - 17,731,Sporting Gijon,False,719,Tenerife,True,0,2,0,0,0,2,2,0:0,0:2
214589,2019-11-30 15:00:00+00:00,1575126000,141,Segunda Division,Spain,2019,Regular Season - 18,711,Alcorcon,False,726,Huesca,True,0,2,0,0,0,2,2,0:0,0:2
214590,2019-12-01 17:00:00+00:00,1575219600,141,Segunda Division,Spain,2019,Regular Season - 18,797,Elche,True,4665,Racing Santander,False,2,0,1,0,1,2,1,1:0,2:0
214591,2019-12-01 19:00:00+00:00,1575226800,141,Segunda Division,Spain,2019,Regular Season - 18,860,Extremadura,False,534,Las Palmas,True,0,1,0,1,1,1,2,0:1,0:1
214592,2019-12-01 11:00:00+00:00,1575198000,141,Segunda Division,Spain,2019,Regular Season - 18,4906,Fuenlabrada,True,724,Cadiz,False,1,0,0,0,0,1,1,0:0,1:0
214593,2019-12-01 17:00:00+00:00,1575219600,141,Segunda Division,Spain,2019,Regular Season - 18,716,Lugo,,544,Deportivo La Coruna,,0,0,0,0,0,0,0,0:0,0:0
214594,2019-11-30 15:00:00+00:00,1575126000,141,Segunda Division,Spain,2019,Regular Season - 18,799,Mirandes,,731,Sporting Gijon,,0,0,0,0,0,0,0,0:0,0:0
214595,2019-11-29 20:00:00+00:00,1575057600,141,Segunda Division,Spain,2019,Regular Season - 18,717,Numancia,,535,Malaga,,0,0,0,0,0,0,0,0:0,0:0
